customer_id,begin_date,end_date,monthly_charges,total_charges,contract_duration,average_charges,monthly_charges_per_senior_citizen,total_charges_per_senior_citizen,high_monthly_charges,long_term_contract,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,gender_Male,partner_Yes,dependents_Yes,internet_service_Fiber optic,internet_service_No,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,multiple_lines_Yes,senior_citizen_Yes,target
3583-EKAPL,2019-11-01,2019-12-01,-0.32569678450041606,-0.9830982229769248,-1.2816729374294276,-0.2939449219530231,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
1304-BCCFO,2019-05-01,,0.17457188821165245,-0.7583573282548273,-0.9523999838525676,-0.08054489307671414,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,0
4104-PVRPS,2018-02-01,,-0.3722334052178177,-0.42704760133774994,-0.34471737847088274,-0.32569763688954906,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,0
9399-APLBT,2019-11-01,2019-12-01,0.32913994988016554,-0.9744068299144488,-1.2816729374294276,0.36832598958023405,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,1
2359-KMGLI,2017-11-01,2019-11-01,0.5136244105812937,-0.1860930672732159,-0.34471737847088274,0.42883805256296775,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1
3780-DDGSE,2017-03-01,,0.37401454842908843,0.20466667056612808,0.10635979777058815,0.45374422031671735,2.037937572855904,1.6273878378327147,True,True,False,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,0
4431-EDMIQ,2019-07-01,,0.3623803932497382,-0.7629236185186155,-1.034048968276098,0.45604502661722024,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,True,True,True,False,False,False,0
0306-JAELE,2019-06-01,2019-11-01,1.0404854379890203,-0.8073291368809615,-1.1170364606409977,0.845764848168407,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,1
6227-HWPWX,2018-07-01,2019-10-01,0.13966942267360125,-0.5684702432756541,-0.7101300464647152,0.05245831727101635,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1
0486-LGCCH,2019-03-01,,-1.5007464576148097,-0.907765463311047,-0.8707509994290372,-1.4673262949078698,-0.4187462912695446,-0.32424500363522957,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0
0447-BEMNG,2015-11-01,2019-11-01,-0.648129085185271,-0.06101642091727817,0.633731926670112,-0.6622221932431057,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
4612-SSVHJ,2018-06-01,,0.553512942624781,-0.2698745668957647,-0.5053383314352048,0.6207902523524607,2.2123766637997226,0.8632729993488327,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0
5168-MQQCA,2014-02-01,,1.4526669357717215,2.5238126996124146,1.6108427238697376,1.5412869207625928,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,0
5949-XIKAE,2019-05-01,2020-01-01,0.6233178737008834,-0.7073339979159765,-0.9938937300350175,0.656478670450396,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,1
7971-HLVXI,2014-02-01,,0.6548962949019775,1.6974906368527902,1.6108427238697376,0.6791534325265374,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,0
9094-AZPHK,2018-11-01,,1.17510923363579,-0.38308327044050405,-0.7101300464647152,0.9797803036074454,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,0
3649-JPUGY,2014-02-01,,0.7911821127172253,1.728859065621422,1.6108427238697376,0.7118813168873492,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,0
8372-JUXUI,2019-09-01,2019-10-01,0.3175057947008148,-0.9745612455272339,-1.2816729374294276,0.35655975511136856,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,1
3552-CTCYF,2014-11-01,,1.3296772953043026,1.9032604705755747,1.2454300558759048,1.3260813500133364,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,False,0
6778-YSNIH,2019-12-01,,-0.1927350110221254,-0.9570019844162415,-1.2388406833056085,-0.28608269154756005,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0388-EOPEX,2019-10-01,2019-12-01,0.3191678168692938,-0.9458620009224588,-1.2401791912469777,0.16182444131401819,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1
5756-OZRIO,2015-01-01,,-0.024870772005783543,0.7144146677430256,1.1637810714523746,-0.023427433425829886,1.6502951485363064,2.448193234247997,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,True,0
6579-JPICP,2020-01-01,,-1.4758161250876303,-0.9983633092693955,-1.2803344294880583,-1.4792439334248582,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0
8205-OTCHB,2018-01-01,2019-11-01,-0.6996517724081085,-0.6087065400928023,-0.4263663628944131,-0.7807248207354058,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,1
4134-BSXLX,2017-10-01,,-0.1295781686199374,-0.21955713650107433,-0.18008090168245272,-0.03168262996487354,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,0
0505-SPOOW,2014-04-01,,-1.495760391109374,-0.3907378729599944,1.531870755328946,-1.4817716783947712,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
6235-VDHOM,2019-07-01,2019-12-01,-1.2082305559625701,-0.9495459162560462,-1.1170364606409977,-1.2790786706207369,0.5002892897215008,-0.23114603600477887,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
7783-YKGDV,2018-10-01,2019-10-01,1.160151034119482,-0.4609749174039637,-0.8332727770706955,1.2790463530098763,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,1
4374-YMUSQ,2017-04-01,,1.7102803718859096,0.7128484522419196,0.06486605158813831,1.6527568296711161,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,0
4513-CXYIX,2014-03-01,,0.5285826100976015,1.4968165183519144,1.5733645015113957,0.5036038816528233,2.1881490122797476,3.7080307710342715,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,0
3957-HHLMR,2014-04-01,,0.013355737869225209,0.9970172985130287,1.531870755328946,0.0061949735141573715,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,0
7803-XOCCZ,2015-10-01,,0.6399380953856697,0.901566390438577,0.798368403458542,0.6119532599896762,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,0
5736-YEJAX,2014-05-01,,0.4870320558856357,1.4202925525302659,1.4917155170878655,0.4971852090162703,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,True,False,False,True,False,True,False,False,True,True,True,True,True,False,True,False,0
5609-CEBID,2018-05-01,2020-01-01,0.974004551249875,-0.22099099576265033,-0.5053383314352048,0.8039797763548362,2.621016386103298,0.9419862050981952,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,True,1
8981-FJGLA,2019-03-01,,0.4388334129997552,-0.6315600507849983,-0.8707509994290372,0.4062432911623919,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,0
7218-HKQFK,2019-09-01,2019-11-01,0.9773285955868325,-0.9334646331531401,-1.2401791912469777,0.626411591536649,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,1
4636-QRJKY,2019-05-01,2019-11-01,0.5219345214236869,-0.7855124167317513,-1.0755427144585479,0.6132792590275516,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,1
1135-LMECX,2020-01-01,,-1.494098368940895,-0.9986059623752008,-1.2803344294880583,-1.497137285382118,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
4332-MUOEZ,2018-06-01,,0.9806526399237896,-0.2051523657655493,-0.5053383314352048,0.863334504799649,2.6274770931752913,0.9674898520873838,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False,True,0
8535-SFUTN,2015-01-01,,1.3845240268640977,1.7721836746942723,1.1637810714523746,1.2786789801826264,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,0
5956-VKDTT,2019-06-01,2019-11-01,0.3175057947008148,-0.8596539702418583,-1.1170364606409977,0.0639859081082477,1.9830215627439607,-0.08640040720123575,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,1
8677-HDZEE,2015-06-01,,1.351283583494525,1.603120638067834,0.9616663723056027,1.3549930298187358,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,0
2475-MROZF,2017-08-01,,1.0039209502824906,0.25107959189468076,-0.09843191725892238,1.004497119997184,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,False,True,False,0
9412-GHEEC,2016-08-01,2019-12-01,1.3296772953043026,0.8156010128637816,0.30713598897599065,1.281244351988335,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,False,1
3482-ABPKK,2017-10-01,,-0.34896509485911703,-0.32515535627283343,-0.18008090168245272,-0.3146752496389148,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
6705-LXORM,2019-09-01,,0.17457188821165245,-0.8738602066180883,-1.1170364606409977,-0.14826773329088522,1.844116360696105,-0.10927554461215151,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
0257-ZESQC,2017-07-01,2019-10-01,0.34576017156495187,-0.15615849776615995,-0.22157464786490255,0.2242478963916192,2.0104795677999325,1.046380659835278,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,1
7531-GQHME,2019-02-01,,-1.4874502802669807,-0.8902503209465648,-0.8332727770706955,-1.4094576324787222,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
5174-ITUMV,2014-07-01,,1.3496215613260465,2.0762941943879154,1.4100665326643351,1.310823853786895,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True,False,0
4109-CYRBD,2017-09-01,,-0.4387142919569631,-0.3711712088827957,-0.13992566344137222,-0.4959183044391211,1.2481161333047242,0.7001633238970855,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,0
0913-XWSCN,2015-07-01,,0.6881367382715502,1.0721294644463564,0.9215111340645222,0.6933677153236073,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,0
6825-UYPFK,2017-11-01,2019-10-01,0.35905634891278065,-0.23149125743203777,-0.38621112465333257,0.39442668627450306,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
8397-MVTAZ,2017-03-01,2020-01-01,1.1717851892988325,0.5279688449916349,0.06486605158813831,1.244816353594624,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,False,1
0750-EBAIU,2015-10-01,,0.8792692876465931,1.0831150323273544,0.798368403458542,0.8739557212417287,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,0
8606-CIQUL,2014-02-01,,1.6936601502011233,2.6982361639398222,1.6108427238697376,1.7232696082738046,3.3203879266465717,5.642578300243442,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,0
3571-DPYUH,2015-04-01,,0.9939488172716188,1.3884388175500235,1.0433153567291331,0.9565064380330464,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,False,0
